id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
101,16.98,19.24,18.1,22.15,20.69,52.77,53.03,52.54,55.16,55.39,54.96,41.17,24.77,25.25,24.14,17.52,19.86,20.09,20.7,19.91,23.39,22.03,15.52,16.22,14.58,14.97,15.99,16.17,15.97,18.89,18.16,19.09,18.08,18.51,17.8,34.92,33.76,37.63,36.08,40.35,39.18,42.57,41.52,35.67,38.81,32.61,32.14,21.65,22.72,20.64,20.77,21.19,20.21,20.44,43.63,43.3,43.94,23.83,24.99,44.29,42.7,47.49,45.89,50.7,49.09,53.92,52.3,31.77,30.25,34.85,33.31,37.97,36.41,41.12,39.54,60.17,61.74,56.89,58.6,53.48,55.18,50.06,51.77,57.15,55.53,60.39,58.77,58.7,62.01,58.64,9.54,7.95,12.72,11.13,15.9,14.31,18.41,17.14,16.51,16.18,0.0,3.18,1.59,6.36,4.77,20.84,19.68,23.26,22.04,25.78,24.51,28.74,27.25,31.41,32.36,29.7,30.49,28.95,35.34,34.33,38.51,36.92,40.89,39.7,43.03,41.96,25.15,23.62,28.24,26.69,30.58,29.41,33.32,31.75,58.12,56.45,61.46,59.79,63.89,62.67,65.11,46.11,44.57,49.19,47.65,52.35,50.73,54.79,53.57,38.12,38.04,38.28,51.11,51.36,50.91,46.65,48.36,43.24,44.95,39.83,41.53,38.05,38.12,61.65,61.89
102,14.04,16.37,15.2,19.35,17.86,50.15,50.36,49.97,52.55,52.74,52.39,38.51,21.8,22.23,21.26,14.5,16.68,16.91,17.64,16.93,20.4,19.01,12.62,13.47,11.46,11.94,12.82,13.04,12.81,15.75,15.07,16.21,15.0,15.53,14.66,32.12,30.96,34.86,33.3,37.61,36.44,39.86,38.79,32.97,36.14,29.79,29.4,18.47,19.55,17.46,17.69,18.18,17.05,17.31,40.92,40.66,41.19,20.68,21.85,41.49,39.89,44.71,43.1,47.94,46.33,51.19,49.56,28.82,27.27,31.94,30.37,35.1,33.52,38.29,36.69,57.99,59.56,54.72,56.42,51.31,53.01,47.91,49.61,54.44,52.81,57.7,56.07,56.59,59.33,56.5,6.36,4.77,9.54,7.95,12.72,11.13,15.23,13.97,13.48,13.06,3.18,0.0,1.59,3.18,1.59,17.7,16.52,20.16,18.91,22.72,21.43,25.74,24.22,28.86,29.76,27.14,27.98,26.32,32.72,31.7,35.91,34.31,38.3,37.11,40.46,39.38,22.41,20.85,25.54,23.97,27.91,26.73,30.68,29.1,55.62,53.95,58.96,57.29,61.41,60.18,62.63,43.55,42.01,46.65,45.1,49.83,48.2,52.27,51.05,35.71,35.73,35.77,48.49,48.68,48.32,44.51,46.21,41.11,42.81,37.72,39.41,35.83,36.02,59.11,59.3
103,15.5,17.79,16.64,20.73,19.26,51.45,51.68,51.25,53.84,54.05,53.67,39.83,23.28,23.74,22.69,16.0,18.27,18.5,19.16,18.41,21.89,20.52,14.05,14.82,13.01,13.44,14.4,14.6,14.39,17.32,16.61,17.64,16.54,17.01,16.23,33.51,32.35,36.24,34.68,38.97,37.8,41.21,40.15,34.31,37.46,31.19,30.76,20.06,21.13,19.05,19.22,19.68,18.63,18.87,42.27,41.97,42.56,22.25,23.42,42.88,41.29,46.09,44.49,49.31,47.7,52.55,50.93,30.29,28.75,33.39,31.83,36.53,34.96,39.7,38.11,59.07,60.64,55.79,57.5,52.38,54.09,48.97,50.68,55.79,54.16,59.04,57.41,57.64,60.66,57.56,7.95,6.36,11.13,9.54,14.31,12.72,16.82,15.56,14.99,14.62,1.59,1.59,0.0,4.77,3.18,19.27,18.1,21.71,20.47,24.24,22.96,27.23,25.73,30.12,31.05,28.41,29.22,27.62,34.02,33.0,37.2,35.61,39.58,38.39,41.73,40.66,23.77,22.22,26.88,25.32,29.23,28.06,31.99,30.41,56.86,55.19,60.2,58.53,62.64,61.42,63.86,44.82,43.28,47.91,46.36,51.08,49.45,53.52,52.3,36.9,36.87,37.01,49.79,50.01,49.61,45.57,47.27,42.16,43.86,38.75,40.46,36.92,37.05,60.37,60.59
104,11.24,13.64,12.44,16.68,15.16,47.59,47.75,47.47,50.0,50.14,49.9,35.94,18.9,19.27,18.48,11.55,13.5,13.73,14.63,14.04,17.47,16.04,9.9,10.96,8.38,9.02,9.66,9.93,9.66,12.63,12.02,13.48,11.98,12.64,11.53,29.41,28.22,32.18,30.59,34.95,33.76,37.21,36.14,30.35,33.55,27.04,26.75,15.3,16.38,14.28,14.66,15.24,13.9,14.21,38.29,38.1,38.49,17.53,18.72,38.74,37.12,41.99,40.36,45.25,43.62,48.51,46.88,25.91,24.34,29.09,27.5,32.29,30.68,35.51,33.9,55.9,57.47,52.64,54.34,49.25,50.95,45.87,47.56,51.78,50.15,55.06,53.42,54.59,56.7,54.46,3.18,1.59,6.36,4.77,9.54,7.95,12.07,10.79,10.53,9.99,6.36,3.18,4.77,0.0,1.59,14.56,13.36,17.08,15.8,19.7,18.38,22.78,21.23,26.44,27.28,24.71,25.63,23.82,30.2,29.18,33.41,31.81,35.82,34.62,37.98,36.9,19.79,18.21,22.97,21.38,25.36,24.17,28.15,26.56,53.19,51.51,56.54,54.86,58.99,57.76,60.21,41.09,39.54,44.2,42.64,47.38,45.75,49.83,48.61,33.42,33.55,33.37,45.93,46.07,45.82,42.49,44.18,39.12,40.81,35.76,37.44,33.77,34.08,56.63,56.76
105,12.62,14.99,13.8,17.99,16.49,48.86,49.05,48.71,51.27,51.43,51.14,37.22,20.34,20.75,19.86,13.01,15.09,15.32,16.13,15.48,18.92,17.52,11.23,12.18,9.91,10.46,11.24,11.48,11.23,14.19,13.54,14.82,13.48,14.07,13.09,30.76,29.58,33.51,31.93,36.27,35.09,38.53,37.46,31.65,34.83,28.4,28.06,16.89,17.97,15.87,16.17,16.7,15.47,15.76,39.6,39.37,39.83,19.1,20.28,40.11,38.5,43.34,41.72,46.59,44.96,49.84,48.21,27.36,25.8,30.51,28.93,33.69,32.09,36.89,35.29,56.93,58.5,53.67,55.36,50.27,51.97,46.87,48.57,53.1,51.47,56.37,54.74,55.58,58.01,55.47,4.77,3.18,7.95,6.36,11.13,9.54,13.65,12.38,11.99,11.52,4.77,1.59,3.18,1.59,0.0,16.13,14.94,18.61,17.35,21.2,19.9,24.25,22.72,27.63,28.5,25.9,26.78,25.05,31.45,30.42,34.65,33.05,37.05,35.85,39.21,38.13,21.08,19.51,24.24,22.66,26.62,25.43,29.4,27.81,54.39,52.72,57.74,56.07,60.19,58.97,61.41,42.31,40.76,45.41,43.86,48.6,46.96,51.04,49.82,34.54,34.62,34.55,47.2,47.37,47.06,43.48,45.18,40.1,41.79,36.72,38.41,34.78,35.03,57.86,58.02
106,5.74,5.76,5.62,7.12,6.29,35.22,35.14,35.36,37.64,37.55,37.79,23.85,6.23,5.9,7.05,4.4,2.25,3.26,2.58,4.13,4.85,3.58,10.56,11.91,8.17,9.29,6.16,6.97,4.92,1.98,3.11,10.71,7.51,9.1,5.99,16.83,15.64,19.62,18.02,22.41,21.21,24.68,23.61,18.33,21.48,14.45,14.81,3.3,4.68,2.07,7.61,9.07,4.7,6.15,25.76,25.99,25.66,6.11,7.57,25.63,23.98,28.94,27.29,32.25,30.6,35.56,33.91,12.4,10.75,15.71,14.05,19.02,17.36,22.32,20.67,45.6,47.09,42.49,44.1,39.3,40.89,36.14,37.71,38.87,37.22,42.18,40.53,44.73,43.84,44.41,11.45,13.0,8.4,9.92,5.49,6.92,2.78,4.13,5.06,4.77,20.84,17.7,19.27,14.56,16.13,0.0,1.45,2.89,1.45,5.78,4.34,9.09,7.44,16.04,16.4,14.53,15.76,13.31,18.79,17.81,21.87,20.32,24.2,23.03,26.31,25.25,9.38,8.15,12.09,10.7,14.24,13.16,16.84,15.35,41.3,39.64,44.62,42.96,47.05,45.83,48.26,29.35,27.83,32.41,30.88,35.55,33.94,37.98,36.77,23.06,23.82,22.41,33.58,33.47,33.73,33.04,34.58,30.0,31.51,27.05,28.51,24.68,25.62,44.45,44.34
107,5.59,6.22,5.78,8.06,7.03,36.66,36.58,36.8,39.08,38.99,39.22,25.27,7.59,7.32,8.27,4.19,1.14,2.27,3.51,4.76,6.16,4.78,9.14,10.53,6.73,7.85,4.71,5.54,3.71,1.4,2.79,9.49,6.21,7.84,4.63,18.26,17.06,21.05,19.45,23.85,22.65,26.12,25.04,19.74,22.9,15.87,16.2,2.98,4.46,1.49,6.63,8.1,3.72,5.17,27.2,27.41,27.11,5.95,7.44,27.08,25.42,30.39,28.73,33.7,32.04,37.01,35.35,13.85,12.19,17.15,15.5,20.46,18.81,23.77,22.12,46.97,48.47,43.85,45.47,40.64,42.24,37.47,39.05,40.32,38.66,43.63,41.97,46.07,45.28,45.76,10.21,11.78,7.1,8.65,4.09,5.58,1.37,2.73,4.59,3.9,19.68,16.52,18.1,13.36,14.94,1.45,0.0,4.34,2.89,7.23,5.78,10.54,8.88,17.32,17.73,15.78,16.99,14.57,20.16,19.18,23.26,21.71,25.6,24.43,27.72,26.66,10.55,9.23,13.37,11.94,15.57,14.46,18.2,16.69,42.73,41.06,46.05,44.39,48.48,47.27,49.7,30.77,29.24,33.83,32.3,36.98,35.36,39.4,38.19,24.39,25.11,23.77,35.01,34.91,35.16,34.34,35.89,31.27,32.79,28.28,29.76,25.92,26.82,45.89,45.78
108,6.99,5.91,6.35,5.88,5.69,32.35,32.25,32.5,34.76,34.66,34.92,21.01,3.7,3.11,4.96,5.95,5.01,5.83,2.81,4.31,2.68,2.29,13.41,14.72,11.06,12.18,9.05,9.86,7.59,4.52,5.1,13.29,10.24,11.74,8.8,13.98,12.79,16.75,15.16,19.54,18.35,21.81,20.73,15.53,18.65,11.61,12.07,5.24,6.2,4.58,9.91,11.32,7.15,8.52,22.89,23.14,22.77,7.34,8.58,22.74,21.08,26.05,24.39,29.36,27.7,32.67,31.01,9.51,7.85,12.82,11.16,16.12,14.47,19.43,17.78,42.87,44.36,39.79,41.39,36.63,38.21,33.52,35.07,35.98,34.32,39.29,37.63,42.05,40.95,41.71,14.05,15.56,11.1,12.56,8.33,9.69,5.65,6.99,6.88,7.09,23.26,20.16,21.71,17.08,18.61,2.89,4.34,0.0,1.45,2.89,1.45,6.2,4.55,13.56,13.82,12.16,13.41,10.91,16.07,15.11,19.1,17.58,21.41,20.25,23.51,22.46,7.33,6.44,9.67,8.43,11.67,10.65,14.17,12.73,38.44,36.78,41.76,40.1,44.18,42.97,45.4,26.53,25.02,29.57,28.05,32.71,31.1,35.13,33.92,20.45,21.31,19.71,30.7,30.58,30.87,30.47,31.99,27.51,28.98,24.67,26.07,22.26,23.3,41.58,41.46
109,6.23,5.66,5.82,6.36,5.82,33.79,33.69,33.93,36.2,36.1,36.35,22.43,4.91,4.49,5.92,5.03,3.61,4.5,2.28,3.97,3.64,2.63,11.98,13.31,9.61,10.74,7.6,8.42,6.23,3.18,3.97,11.99,8.86,10.4,7.39,15.4,14.21,18.18,16.59,20.97,19.78,23.25,22.17,16.93,20.06,13.03,13.43,4.13,5.3,3.24,8.71,10.15,5.88,7.29,24.33,24.56,24.22,6.6,7.96,24.18,22.53,27.5,25.84,30.81,29.15,34.12,32.46,10.95,9.3,14.26,12.61,17.57,15.92,20.88,19.22,44.23,45.72,41.14,42.74,37.96,39.55,34.82,36.39,37.43,35.77,40.74,39.08,43.39,42.39,43.06,12.74,14.26,9.74,11.22,6.91,8.29,4.21,5.55,5.87,5.87,22.04,18.91,20.47,15.8,17.35,1.45,2.89,1.45,0.0,4.34,2.89,7.65,5.99,14.78,15.09,13.32,14.56,12.08,17.42,16.45,20.48,18.94,22.8,21.64,24.91,23.85,8.29,7.2,10.85,9.52,12.94,11.88,15.49,14.03,39.87,38.21,43.19,41.53,45.62,44.4,46.83,27.94,26.42,30.99,29.46,34.13,32.52,36.55,35.34,21.75,22.55,21.05,32.14,32.03,32.3,31.75,33.28,28.74,30.23,25.85,27.28,23.46,24.45,43.02,42.9
110,9.02,7.31,8.12,5.93,6.47,29.47,29.36,29.64,31.89,31.77,32.06,18.19,2.32,1.16,4.04,8.26,7.87,8.62,5.08,6.06,2.76,3.8,16.28,17.56,13.95,15.07,11.94,12.75,10.39,7.33,7.68,15.98,13.04,14.49,11.65,11.15,9.98,13.9,12.33,16.68,15.49,18.94,17.87,12.78,15.85,8.82,9.42,7.8,8.47,7.37,12.46,13.81,9.85,11.13,20.02,20.31,19.89,9.33,10.33,19.85,18.19,23.16,21.5,26.47,24.81,29.78,28.12,6.62,4.96,9.92,8.27,13.23,11.58,16.54,14.88,40.17,41.64,37.12,38.7,34.0,35.56,30.95,32.47,33.09,31.43,36.4,34.74,39.41,38.05,39.05,16.74,18.21,13.89,15.3,11.2,12.51,8.54,9.87,9.26,9.73,25.78,22.72,24.24,19.7,21.2,5.78,7.23,2.89,4.34,0.0,1.45,3.31,1.65,11.29,11.38,10.07,11.31,8.82,13.42,12.5,16.38,14.89,18.65,17.51,20.72,19.68,6.01,5.76,7.58,6.65,9.29,8.39,11.6,10.26,35.59,33.93,38.9,37.24,41.32,40.11,42.53,23.72,22.22,26.75,25.23,29.87,28.27,32.28,31.08,17.94,18.9,17.09,27.83,27.7,28.02,27.97,29.45,25.11,26.52,22.4,23.73,19.97,21.13,38.7,38.57
111,7.94,6.48,7.14,5.72,5.92,30.91,30.81,31.07,33.32,33.22,33.49,19.6,2.73,1.85,4.29,7.05,6.44,7.21,3.84,5.05,2.3,2.78,14.84,16.14,12.5,13.62,10.49,11.3,8.98,5.92,6.36,14.63,11.63,13.11,10.22,12.56,11.38,15.33,13.74,18.11,16.92,20.38,19.3,14.15,17.25,10.21,10.73,6.48,7.28,5.96,11.16,12.55,8.48,9.81,21.45,21.72,21.33,8.27,9.39,21.29,19.64,24.6,22.95,27.91,26.26,31.22,29.57,8.06,6.41,11.37,9.72,14.68,13.02,17.98,16.33,41.52,43.0,38.46,40.04,35.31,36.88,32.23,33.76,34.53,32.88,37.84,36.19,40.73,39.5,40.38,15.39,16.88,12.49,13.92,9.76,11.1,7.1,8.43,8.03,8.39,24.51,21.43,22.96,18.38,19.9,4.34,5.78,1.45,2.89,1.45,0.0,4.75,3.1,12.39,12.58,11.07,12.32,9.82,14.73,13.79,17.74,16.22,20.03,18.88,22.11,21.07,6.54,5.94,8.56,7.45,10.45,9.48,12.87,11.47,37.01,35.36,40.33,38.67,42.75,41.54,43.97,25.12,23.61,28.16,26.64,31.29,29.68,33.7,32.49,19.18,20.09,18.39,29.26,29.14,29.44,29.21,30.71,26.3,27.74,23.52,24.89,21.1,22.19,40.14,40.01
112,11.8,9.75,10.75,7.51,8.56,26.19,26.06,26.38,28.6,28.47,28.79,15.0,4.04,3.51,5.23,11.24,11.16,11.86,8.17,8.83,5.35,6.74,19.56,20.82,17.26,18.37,15.24,16.05,13.63,10.59,10.83,19.13,16.28,17.68,14.93,7.97,6.84,10.68,9.12,13.42,12.24,15.68,14.61,9.73,12.7,5.74,6.63,10.93,11.41,10.63,15.52,16.82,13.03,14.26,16.75,17.09,16.59,12.06,12.85,16.54,14.88,19.85,18.19,23.16,21.5,26.47,24.81,3.31,1.65,6.62,4.96,9.92,8.27,13.23,11.58,37.11,38.57,34.12,35.67,31.06,32.58,28.08,29.56,29.78,28.12,33.09,31.43,36.44,34.74,36.04,19.89,21.33,17.11,18.49,14.49,15.78,11.85,13.17,12.26,12.88,28.74,25.74,27.23,22.78,24.25,9.09,10.54,6.2,7.65,3.31,4.75,0.0,1.65,9.13,8.94,8.28,9.45,7.15,10.56,9.72,13.36,11.93,15.55,14.45,17.58,16.57,6.05,6.65,6.06,5.84,7.06,6.47,8.92,7.79,32.33,30.69,35.64,33.98,38.06,36.85,39.27,20.54,19.06,23.54,22.04,26.64,25.05,29.04,27.84,15.22,16.35,14.21,24.55,24.4,24.77,25.22,26.63,22.5,23.84,20.01,21.23,17.57,18.87,35.42,35.28
113,10.37,8.45,9.38,6.56,7.41,27.83,27.71,28.01,30.24,30.12,30.42,16.59,2.85,2.02,4.37,9.72,9.52,10.23,6.6,7.39,3.92,5.21,17.92,19.19,15.6,16.72,13.59,14.4,12.0,8.96,9.24,17.55,14.65,16.08,13.29,9.55,8.39,12.28,10.72,15.05,13.86,17.31,16.24,11.23,14.27,7.25,7.97,9.35,9.91,9.0,13.98,15.3,11.43,12.68,18.38,18.69,18.24,10.66,11.54,18.19,16.54,21.5,19.85,24.81,23.16,28.12,26.47,4.96,3.31,8.27,6.62,11.58,9.92,14.88,13.23,38.64,40.1,35.61,37.18,32.52,34.06,29.5,31.0,31.43,29.78,34.74,33.09,37.92,36.4,37.54,18.31,19.76,15.49,16.89,12.85,14.14,10.19,11.52,10.74,11.29,27.25,24.22,25.73,21.23,22.72,7.44,8.88,4.55,5.99,1.65,3.1,1.65,0.0,10.13,10.1,9.07,10.29,7.86,11.96,11.08,14.85,13.39,17.09,15.97,19.15,18.12,5.8,6.0,6.66,6.04,8.08,7.31,10.22,8.95,33.96,32.31,37.27,35.61,39.69,38.48,40.9,22.13,20.63,25.14,23.63,28.25,26.66,30.66,29.46,16.55,17.59,15.63,26.19,26.05,26.39,26.58,28.03,23.78,25.16,21.18,22.45,18.74,19.96,37.06,36.92
114,15.55,13.11,14.33,10.06,11.58,21.37,21.7,21.13,23.75,24.03,23.54,9.9,9.88,10.54,9.07,15.82,18.29,19.27,13.94,13.43,11.19,12.55,26.29,27.78,23.39,24.83,21.53,22.61,19.19,16.72,16.22,26.75,23.53,25.13,21.94,5.61,5.2,7.3,6.24,9.53,8.53,11.54,10.57,5.0,7.68,5.04,3.38,18.8,19.67,18.02,23.47,24.88,20.66,22.06,12.52,11.96,13.11,20.61,21.61,13.81,12.46,16.67,15.22,19.67,18.16,22.76,21.21,7.81,8.33,7.79,7.62,9.06,8.28,11.2,10.05,29.89,31.42,26.71,28.36,23.42,25.06,20.19,21.8,25.9,24.33,29.09,27.49,28.86,30.69,28.59,24.2,25.3,22.19,23.16,20.48,21.29,18.33,19.39,16.72,17.93,31.41,28.86,30.12,26.44,27.63,16.04,17.32,13.56,14.78,11.29,12.39,9.13,10.13,0.0,1.18,1.73,1.18,2.78,4.07,3.16,7.12,5.57,9.47,8.29,11.61,10.54,6.98,8.55,3.95,5.44,2.07,2.92,2.36,1.71,26.76,25.09,30.11,28.44,32.56,31.33,33.78,14.7,13.15,17.79,16.24,20.97,19.34,23.41,22.19,7.16,7.78,6.93,19.73,20.05,19.49,17.02,18.59,13.96,15.47,11.12,12.51,8.7,9.84,30.25,30.48
115,16.28,13.83,15.06,10.76,12.29,20.41,20.69,20.21,22.8,23.04,22.64,8.86,10.18,10.74,9.56,16.48,18.65,19.59,14.42,14.03,11.57,12.98,26.77,28.23,23.94,25.34,22.05,23.09,19.78,17.21,16.79,27.08,23.91,25.49,22.35,4.5,4.21,6.12,5.06,8.39,7.37,10.44,9.46,3.82,6.58,4.25,2.63,19.04,19.84,18.34,23.72,25.12,20.96,22.33,11.44,10.95,11.99,20.71,21.64,12.66,11.29,15.56,14.08,18.59,17.06,21.71,20.14,7.23,7.96,6.82,6.83,7.9,7.19,10.02,8.87,29.31,30.83,26.16,27.8,22.92,24.53,19.74,21.32,24.87,23.29,28.07,26.47,28.35,29.68,28.06,24.97,26.1,22.86,23.88,21.02,21.9,18.79,19.89,17.4,18.57,32.36,29.76,31.05,27.28,28.5,16.4,17.73,13.82,15.09,11.38,12.58,8.94,10.1,1.18,0.0,2.69,2.36,3.46,3.0,2.03,6.15,4.57,8.54,7.35,10.7,9.62,7.63,9.22,4.46,6.04,2.16,3.29,1.18,1.16,25.91,24.23,29.26,27.58,31.71,30.48,32.93,13.81,12.26,16.91,15.36,20.1,18.47,22.55,21.33,6.66,7.52,6.17,18.76,19.04,18.57,16.66,18.18,13.73,15.16,11.08,12.36,8.64,9.93,29.36,29.54
116,13.83,11.4,12.61,8.36,9.88,23.07,23.37,22.84,25.45,25.71,25.26,11.54,8.46,9.22,7.51,14.14,16.77,17.77,12.35,11.77,9.69,11.0,24.68,26.19,21.74,23.2,19.91,21.0,17.53,15.12,14.57,25.24,21.99,23.61,20.38,6.56,5.86,8.63,7.39,11.04,9.98,13.12,12.12,6.38,9.27,5.35,3.81,17.39,18.33,16.54,22.03,23.46,19.19,20.61,14.13,13.63,14.65,19.33,20.39,15.28,13.87,18.22,16.73,21.27,19.74,24.39,22.83,7.6,7.78,8.3,7.79,10.09,9.09,12.52,11.25,31.58,33.11,28.38,30.04,25.08,26.73,21.82,23.45,27.56,25.97,30.76,29.15,30.51,32.36,30.26,22.47,23.57,20.49,21.45,18.83,19.61,16.75,17.77,15.02,16.25,29.7,27.14,28.41,24.71,25.9,14.53,15.78,12.16,13.32,10.07,11.07,8.28,9.07,1.73,2.69,0.0,1.25,1.25,5.69,4.71,8.81,7.24,11.18,9.99,13.33,12.25,5.33,6.86,2.51,3.84,1.8,1.82,3.77,2.46,28.49,26.82,31.84,30.16,34.28,33.06,35.51,16.42,14.87,19.51,17.96,22.7,21.06,25.14,23.92,8.85,9.36,8.66,21.42,21.72,21.2,18.61,20.21,15.49,17.04,12.53,13.98,10.15,11.14,31.97,32.19
117,14.87,12.46,13.66,9.46,10.96,22.36,22.72,22.07,24.72,25.03,24.48,10.97,9.71,10.48,8.72,15.24,17.99,19.01,13.55,12.91,10.93,12.22,25.86,27.37,22.89,24.36,21.07,22.18,18.66,16.31,15.72,26.46,23.2,24.83,21.58,6.75,6.25,8.48,7.41,10.68,9.7,12.65,11.7,6.17,8.8,5.96,4.32,18.64,19.58,17.77,23.27,24.7,20.42,21.84,13.62,13.0,14.25,20.58,21.64,14.97,13.64,17.8,16.36,20.77,19.27,23.83,22.29,8.51,8.84,8.81,8.5,10.22,9.4,12.38,11.23,30.5,32.05,27.29,28.96,23.97,25.63,20.69,22.33,26.95,25.38,30.11,28.52,29.39,31.7,29.16,23.47,24.52,21.56,22.48,19.98,20.73,17.94,18.94,16.1,17.36,30.49,27.98,29.22,25.63,26.78,15.76,16.99,13.41,14.56,11.31,12.32,9.45,10.29,1.18,2.36,1.25,0.0,2.51,5.19,4.32,8.14,6.63,10.45,9.29,12.57,11.51,6.49,7.99,3.76,5.06,2.59,3.0,3.55,2.7,27.64,25.97,30.98,29.31,33.43,32.2,34.65,15.63,14.09,18.7,17.16,21.87,20.24,24.3,23.08,7.82,8.21,7.79,20.72,21.08,20.44,17.45,19.06,14.29,15.86,11.29,12.77,8.93,9.9,31.17,31.43
118,12.83,10.38,11.6,7.31,8.85,23.83,24.07,23.65,26.22,26.43,26.08,12.22,7.21,7.97,6.31,13.06,15.55,16.55,11.17,10.65,8.47,9.79,23.52,25.01,20.61,22.05,18.75,19.83,16.41,13.95,13.44,24.02,20.78,22.4,19.18,6.61,5.73,8.96,7.58,11.52,10.41,13.68,12.65,6.81,9.87,4.98,3.69,16.15,17.08,15.31,20.79,22.22,17.95,19.37,14.72,14.35,15.15,18.08,19.14,15.68,14.2,18.72,17.19,21.84,20.28,25.01,23.42,6.8,6.78,7.96,7.22,10.11,8.95,12.77,11.4,32.66,34.19,29.48,31.13,26.2,27.84,22.96,24.58,28.21,26.61,31.44,29.82,31.64,33.06,31.37,21.51,22.64,19.43,20.44,17.69,18.52,15.56,16.61,13.97,15.17,28.95,26.32,27.62,23.82,25.05,13.31,14.57,10.91,12.08,8.82,9.82,7.15,7.86,2.78,3.46,1.25,2.51,0.0,6.4,5.38,9.59,7.99,11.99,10.79,14.16,13.08,4.21,5.79,1.25,2.66,1.71,0.9,4.36,2.82,29.37,27.69,32.72,31.04,35.17,33.94,36.39,17.27,15.71,20.37,18.82,23.56,21.93,26.01,24.79,9.94,10.54,9.62,22.17,22.4,22.01,19.78,21.36,16.7,18.23,13.76,15.2,11.37,12.39,32.81,32.98
119,19.12,16.67,17.9,13.59,15.13,17.43,17.7,17.26,19.83,20.05,19.7,5.86,12.58,12.95,12.2,19.24,21.02,21.9,16.98,16.74,14.04,15.51,29.28,30.69,26.55,27.9,24.62,25.62,22.45,19.76,19.45,29.36,26.28,27.81,24.78,3.55,4.12,3.69,3.33,5.52,4.61,7.47,6.52,1.67,3.61,4.93,4.01,21.21,21.87,20.64,25.88,27.24,23.21,24.54,8.45,7.96,9.06,22.6,23.41,9.81,8.56,12.61,11.18,15.61,14.09,18.71,17.15,8.04,9.24,6.31,7.04,6.06,5.96,7.46,6.59,26.81,28.31,23.73,25.32,20.58,22.14,17.54,19.04,21.87,20.29,25.08,23.47,25.99,26.69,25.65,27.82,28.99,25.62,26.7,23.64,24.6,21.3,22.46,20.18,21.29,35.34,32.72,34.02,30.2,31.45,18.79,20.16,16.07,17.42,13.42,14.73,10.56,11.96,4.07,3.0,5.69,5.19,6.4,0.0,1.03,3.22,1.61,5.62,4.42,7.79,6.71,10.45,12.05,7.25,8.85,4.86,6.06,2.06,3.66,23.01,21.34,26.37,24.69,28.82,27.59,30.04,10.9,9.35,14.01,12.46,17.21,15.57,19.66,18.43,4.74,6.12,3.67,15.77,16.04,15.62,14.66,16.07,12.06,13.32,9.98,10.94,7.64,9.24,26.43,26.58
120,18.09,15.64,16.87,12.56,14.1,18.45,18.7,18.29,20.85,21.06,20.73,6.85,11.59,12.0,11.18,18.21,20.05,20.94,15.98,15.72,13.04,14.51,28.29,29.7,25.54,26.9,23.61,24.62,21.43,18.76,18.43,28.41,25.31,26.85,23.8,3.34,3.61,4.23,3.48,6.37,5.38,8.4,7.42,1.95,4.55,4.23,3.1,20.28,20.96,19.68,24.95,26.32,22.26,23.6,9.41,8.97,9.96,21.73,22.57,10.65,9.32,13.52,12.06,16.56,15.03,19.69,18.11,7.38,8.47,6.03,6.54,6.34,5.96,8.11,7.09,27.79,29.29,24.69,26.3,21.52,23.1,18.44,19.97,22.86,21.27,26.08,24.47,26.94,27.69,26.61,26.79,27.97,24.59,25.67,22.63,23.58,20.3,21.45,19.16,20.27,34.33,31.7,33.0,29.18,30.42,17.81,19.18,15.11,16.45,12.5,13.79,9.72,11.08,3.16,2.03,4.71,4.32,5.38,1.03,0.0,4.25,2.64,6.66,5.45,8.82,7.74,9.42,11.02,6.22,7.82,3.83,5.03,1.03,2.63,24.04,22.37,27.4,25.72,29.85,28.62,31.07,11.93,10.38,15.04,13.49,18.24,16.6,20.69,19.46,5.5,6.73,4.6,16.79,17.04,16.64,15.5,16.95,12.81,14.12,10.53,11.6,8.14,9.66,27.46,27.6
